huc8,eventid,cruise,program,project,agency,source,station,sampledate,sampletime,totaldepth,upperpycnocline,lowerpycnocline,depth,layer,sampletype,samplereplicatetype,parameter,qualifier,measurevalue,unit,method,lab,problem,precisionpc,biaspc,details,latitude,longitude,tierlevel
2080206,457151,bay738,twqm,trib,vadeq,vadeq/tro,le5.2,2019-02-05t00:00:00,09:15:00,9,,,1,s,d,fs1,chla,"",14.6,ug/l,l01,vadcls,"",,,"",37.056,-76.59306,t3
2080206,457292,bay738,twqm,trib,vadeq,vadeq/pro,tf5.3,2019-02-05t00:00:00,12:20:00,12,,,1,s,d,s1,chla,"",0.94,ug/l,l01,vadcls,"",,,"",37.4031,-77.39272,t3
2080206,457293,bay740,twqm,trib,vadeq,vadeq/pro,tf5.3,2019-03-05t00:00:00,12:40:00,11,,,1,s,d,s1,chla,"",1.58,ug/l,l01,vadcls,"",,,"",37.4031,-77.39272,t3
2080206,457310,bay738,twqm,trib,vadeq,vadeq/pro,tf5.5a,2019-02-05t00:00:00,10:55:00,8,,,1,s,d,s1,chla,"",1.78,ug/l,l01,vadcls,"",,,"",37.30165,-77.1284,t3
2080206,457286,bay738,twqm,trib,vadeq,vadeq/pro,tf5.2a,2019-02-05t00:00:00,12:50:00,6,,,1,s,d,s1,chla,"",0.66,ug/l,l01,vadcls,"",,,"",37.45,-77.41883,t3
2080206,457304,bay738,twqm,trib,vadeq,vadeq/pro,tf5.5,2019-02-05t00:00:00,11:30:00,10,,,1,s,d,fs2,chla,"",1.32,ug/l,l01,vadcls,"",,,"",37.31265,-77.23283,t3
2080206,457305,bay740,twqm,trib,vadeq,vadeq/pro,tf5.5,2019-03-05t00:00:00,11:30:00,11,,,1,s,d,s1,chla,"",2.53,ug/l,l01,vadcls,"",,,"",37.31265,-77.23283,t3
2080206,457287,bay740,twqm,trib,vadeq,vadeq/pro,tf5.2a,2019-03-05t00:00:00,13:00:00,10,,,1,s,d,s1,chla,"",1.99,ug/l,l01,vadcls,"",,,"",37.45,-77.41883,t3
2080206,457317,bay740,twqm,trib,vadeq,vadeq/pro,tf5.6,2019-03-05t00:00:00,10:40:00,11,,,1,s,d,s1,chla,"",1.6,ug/l,l01,vadcls,"",,,"",37.27272,-76.99057,t3
2080206,457304,bay738,twqm,trib,vadeq,vadeq/pro,tf5.5,2019-02-05t00:00:00,11:30:00,10,,,1,s,d,fs1,chla,"",1.57,ug/l,l01,vadcls,"",,,"",37.31265,-77.23283,t3
2080206,457311,bay740,twqm,trib,vadeq,vadeq/pro,tf5.5a,2019-03-05t00:00:00,11:10:00,11,,,1,s,d,s1,chla,"",1.32,ug/l,l01,vadcls,"",,,"",37.30165,-77.1284,t3
2080206,457316,bay738,twqm,trib,vadeq,vadeq/pro,tf5.6,2019-02-05t00:00:00,10:30:00,10,,,1,s,d,s1,chla,"",1.58,ug/l,l01,vadcls,"",,,"",37.27272,-76.99057,t3
2080206,458684,bay758,twqm,trib,vadeq,vadeq/pro,ret5.1a,2019-12-12t00:00:00,10:10:00,5,,,1,s,d,s1,chla,"",6.19,ug/l,l01,vadcls,"",,,"",37.3123,-76.87672,t3
2080206,458688,bay755,twqm,trib,vadeq,vadeq/tro,ret5.2,2019-10-24t00:00:00,09:30:00,11,,,1,s,d,s1,chla,"",3.95,ug/l,l01,vadcls,"",,,"",37.20294,-76.78219,t3
2080206,458783,bay758,twqm,trib,vadeq,vadeq/pro,tf5.5a,2019-12-12t00:00:00,11:25:00,8,,,1,s,d,s1,chla,"",31.2,ug/l,l01,vadcls,"",,,"",37.30165,-77.1284,t3
2080206,458764,bay756,twqm,trib,vadeq,vadeq/pro,tf5.3,2019-11-05t00:00:00,12:45:00,10,,,1,s,d,s1,chla,"",0.64,ug/l,l01,vadcls,"",,,"",37.4031,-77.39272,t3
2080206,458758,bay756,twqm,trib,vadeq,vadeq/pro,tf5.2a,2019-11-05t00:00:00,13:10:00,7,,,1,s,d,fs1,chla,"",0.55,ug/l,l01,vadcls,"",,,"",37.45,-77.41883,t3
2080206,458689,bay756,twqm,trib,vadeq,vadeq/tro,ret5.2,2019-11-05t00:00:00,10:00:00,10,,,1,s,d,s1,chla,"",5.59,ug/l,l01,vadcls,"",,,"",37.20294,-76.78219,t3
2080206,458683,bay756,twqm,trib,vadeq,vadeq/pro,ret5.1a,2019-11-05t00:00:00,10:10:00,5,,,1,s,d,s1,chla,"",18.3,ug/l,l01,vadcls,"",,,"",37.3123,-76.87672,t3
2080206,458630,bay756,twqm,trib,vadeq,vadeq/tro,le5.3,2019-11-05t00:00:00,08:00:00,7,,,1,s,d,s1,chla,"",3.04,ug/l,l01,vadcls,"",,,"",36.99044,-76.47544,t3
2080206,458759,bay758,twqm,trib,vadeq,vadeq/pro,tf5.2a,2019-12-12t00:00:00,13:15:00,8,,,1,s,d,s1,chla,"",0.85,ug/l,l01,vadcls,"",,,"",37.45,-77.41883,t3
2080206,458765,bay758,twqm,trib,vadeq,vadeq/pro,tf5.3,2019-12-12t00:00:00,12:55:00,8,,,1,s,d,s1,chla,"",1,ug/l,l01,vadcls,"",,,"",37.4031,-77.39272,t3
2080206,458777,bay758,twqm,trib,vadeq,vadeq/pro,tf5.5,2019-12-12t00:00:00,11:50:00,10,,,1,s,d,s1,chla,"",18.4,ug/l,l01,vadcls,"",,,"",37.31265,-77.23283,t3
2080206,458776,bay756,twqm,trib,vadeq,vadeq/pro,tf5.5,2019-11-05t00:00:00,11:40:00,10,,,1,s,d,s1,chla,"",14.2,ug/l,l01,vadcls,"",,,"",37.31265,-77.23283,t3
2080206,458758,bay756,twqm,trib,vadeq,vadeq/pro,tf5.2a,2019-11-05t00:00:00,13:10:00,7,,,1,s,d,fs2,chla,"",0.71,ug/l,l01,vadcls,"",,,"",37.45,-77.41883,t3
2080206,458782,bay756,twqm,trib,vadeq,vadeq/pro,tf5.5a,2019-11-05t00:00:00,11:20:00,9,,,1,s,d,s1,chla,"",38.5,ug/l,l01,vadcls,"",,,"",37.30165,-77.1284,t3
2080206,458788,bay756,twqm,trib,vadeq,vadeq/pro,tf5.6,2019-11-05t00:00:00,10:50:00,10,,,1,s,d,s1,chla,"",19.9,ug/l,l01,vadcls,"",,,"",37.27272,-76.99057,t3
2080206,458789,bay758,twqm,trib,vadeq,vadeq/pro,tf5.6,2019-12-12t00:00:00,10:55:00,11,,,1,s,d,s1,chla,"",16.1,ug/l,l01,vadcls,"",,,"",37.27272,-76.99057,t3
2080206,458620,bay756,twqm,trib,vadeq,vadeq/tro,le5.1,2019-11-05t00:00:00,09:15:00,11,,,1,s,d,s1,chla,"",3.68,ug/l,l01,vadcls,"",,,"",37.20297,-76.64833,t3
2080206,458624,bay755,twqm,trib,vadeq,vadeq/tro,le5.2,2019-10-24t00:00:00,08:30:00,9,,,1,s,d,s1,chla,"",2.42,ug/l,l01,vadcls,"",,,"",37.056,-76.59306,t3
2080206,458625,bay756,twqm,trib,vadeq,vadeq/tro,le5.2,2019-11-05t00:00:00,08:30:00,10,,,1,s,d,fs1,chla,"",3.03,ug/l,l01,vadcls,"",,,"",37.056,-76.59306,t3
2080206,458629,bay755,twqm,trib,vadeq,vadeq/tro,le5.3,2019-10-24t00:00:00,08:00:00,8,,,1,s,d,s1,chla,"",3.54,ug/l,l01,vadcls,"",,,"",36.99044,-76.47544,t3
2080206,458625,bay756,twqm,trib,vadeq,vadeq/tro,le5.2,2019-11-05t00:00:00,08:30:00,10,,,1,s,d,fs2,chla,"",2.92,ug/l,l01,vadcls,"",,,"",37.056,-76.59306,t3
2080206,458619,bay755,twqm,trib,vadeq,vadeq/tro,le5.1,2019-10-24t00:00:00,09:00:00,11,,,1,s,d,s1,chla,"",6.35,ug/l,l01,vadcls,"",,,"",37.20297,-76.64833,t3
2080208,458693,bay755,twqm,trib,vadeq,vadeq/tro,sbe2,2019-10-30t00:00:00,10:00:00,15,,,1,s,d,s1,chla,"",2.19,ug/l,l01,vadcls,"",,,"",36.8134,-76.2903,t3
2080208,458699,bay755,twqm,trib,vadeq,vadeq/tro,sbe5,2019-10-30t00:00:00,10:45:00,6,,,1,s,d,fs1,chla,"",2.06,ug/l,l01,vadcls,"",,,"",36.76987,-76.29605,t3
2080208,458699,bay755,twqm,trib,vadeq,vadeq/tro,sbe5,2019-10-30t00:00:00,10:45:00,6,,,1,s,d,fs2,chla,"",2.08,ug/l,l01,vadcls,"",,,"",36.76987,-76.29605,t3
2080208,458701,bay758,twqm,trib,vadeq,vadeq/tro,sbe5,2019-12-12t00:00:00,11:30:00,7,,,1,s,d,s1,chla,"",1.42,ug/l,l01,vadcls,"",,,"",36.76987,-76.29605,t3
2080208,458700,bay756,twqm,trib,vadeq,vadeq/tro,sbe5,2019-11-14t00:00:00,11:15:00,7,,,1,s,d,s1,chla,"",2.03,ug/l,l01,vadcls,"",,,"",36.76987,-76.29605,t3
2080208,458645,bay757,twqm,trib,vadeq,vadeq/tro,lfa01,2019-11-21t00:00:00,09:00:00,4,,,1,s,d,s1,chla,"",2.46,ug/l,l01,vadcls,"",,,"",36.9082,-76.3146,t3
2080208,458634,bay755,twqm,trib,vadeq,vadeq/tro,le5.4,2019-10-24t00:00:00,07:35:00,18,,,1,s,d,s1,chla,"",4.11,ug/l,l01,vadcls,"",,,"",36.95486,-76.39275,t3
2080208,458635,bay756,twqm,trib,vadeq,vadeq/tro,le5.4,2019-11-05t00:00:00,07:30:00,17,,,1,s,d,s1,chla,"",4.9,ug/l,l01,vadcls,"",,,"",36.95486,-76.39275,t3
2080208,458794,bay757,twqm,trib,vadeq,vadeq/tro,wbb05,2019-11-21t00:00:00,11:00:00,5,,,1,s,d,s1,chla,"",3.92,ug/l,l01,vadcls,"",,,"",36.82917,-76.39583,t3
2080208,458799,bay757,twqm,trib,vadeq,vadeq/tro,wbe1,2019-11-21t00:00:00,10:30:00,4,,,1,s,d,s1,chla,"",1.6,ug/l,l01,vadcls,"",,,"",36.8432,-76.35939,t3
2080208,458798,bay755,twqm,trib,vadeq,vadeq/tro,wbe1,2019-10-29t00:00:00,10:00:00,5,,,1,s,d,s1,chla,"",3.08,ug/l,l01,vadcls,"",,,"",36.8432,-76.35939,t3
2080208,458793,bay755,twqm,trib,vadeq,vadeq/tro,wbb05,2019-10-29t00:00:00,10:30:00,6,,,1,s,d,s1,chla,"",4.54,ug/l,l01,vadcls,"",,,"",36.82917,-76.39583,t3
2080208,458640,bay757,twqm,trib,vadeq,vadeq/tro,le5.6,2019-11-21t00:00:00,08:30:00,16,,,1,s,d,s1,chla,"",1.53,ug/l,l01,vadcls,"",,,"",36.90456,-76.33836,t3
2080208,458639,bay755,twqm,trib,vadeq,vadeq/tro,le5.6,2019-10-29t00:00:00,08:30:00,16,,,1,s,d,s1,chla,"",6.1,ug/l,l01,vadcls,"",,,"",36.90456,-76.33836,t3
2080208,458694,bay756,twqm,trib,vadeq,vadeq/tro,sbe2,2019-11-14t00:00:00,10:00:00,16,,,1,s,d,s1,chla,"",1.96,ug/l,l01,vadcls,"",,,"",36.8134,-76.2903,t3
2080208,458695,bay758,twqm,trib,vadeq,vadeq/tro,sbe2,2019-12-12t00:00:00,10:30:00,15,,,1,s,d,s1,chla,"",2.81,ug/l,l01,vadcls,"",,,"",36.8134,-76.2903,t3
2080208,458650,bay757,twqm,trib,vadeq,vadeq/tro,lfb01,2019-11-21t00:00:00,09:30:00,4,,,1,s,d,s1,chla,"",13.7,ug/l,l01,vadcls,"",,,"",36.8894,-76.28144,t3
2080208,458649,bay755,twqm,trib,vadeq,vadeq/tro,lfb01,2019-10-29t00:00:00,09:00:00,5,,,1,s,d,s1,chla,"",6.05,ug/l,l01,vadcls,"",,,"",36.8894,-76.28144,t3
2080208,458644,bay755,twqm,trib,vadeq,vadeq/tro,lfa01,2019-10-29t00:00:00,08:45:00,5,,,1,s,d,s1,chla,"",3.83,ug/l,l01,vadcls,"",,,"",36.9082,-76.3146,t3
2080208,458576,bay757,twqm,trib,vadeq,vadeq/tro,eli2,2019-11-21t00:00:00,08:00:00,12,,,1,s,d,s1,chla,"",2.1,ug/l,l01,vadcls,"",,,"",36.88237,-76.33883,t3
2080208,457328,bay740,twqm,trib,vadeq,vadeq/tro,wbe1,2019-03-14t00:00:00,10:30:00,4,,,1,s,d,s1,chla,"",14.4,ug/l,l01,vadcls,"",,,"",36.8432,-76.35939,t3
2080208,459199,bay758,twqm,main,vadeq,odu,le5.5-w,2019-12-09t00:00:00,16:13:00,12,,,1,s,d,s1,chla,"",8.9712,ug/l,l01,odu,"",,,"",36.99903,-76.31328,t3
2080208,459198,bay756,twqm,main,vadeq,odu,le5.5-w,2019-11-11t00:00:00,07:20:00,11,,,10,b,d,s1,chla,"",4.9128,ug/l,l01,odu,"",,,"",36.99903,-76.31328,t3
2080208,459199,bay758,twqm,main,vadeq,odu,le5.5-w,2019-12-09t00:00:00,16:13:00,12,,,11,b,d,s1,chla,"",8.3304,ug/l,l01,odu,"",,,"",36.99903,-76.31328,t3
2080208,459198,bay756,twqm,main,vadeq,odu,le5.5-w,2019-11-11t00:00:00,07:20:00,11,,,1,s,d,s1,chla,"",4.6992,ug/l,l01,odu,"",,,"",36.99903,-76.31328,t3
2080208,457322,bay738,twqm,trib,vadeq,vadeq/tro,wbb05,2019-02-12t00:00:00,11:20:00,5,,,1,s,d,s1,chla,"",47.2,ug/l,l01,vadcls,"",,,"",36.82917,-76.39583,t3
2080208,457323,bay740,twqm,trib,vadeq,vadeq/tro,wbb05,2019-03-14t00:00:00,10:50:00,5,,,1,s,d,s1,chla,"",84.6,ug/l,l01,vadcls,"",,,"",36.82917,-76.39583,t3
2080208,458558,bay755,twqm,trib,vadeq,vadeq/tro,ebe1,2019-10-30t00:00:00,08:00:00,8,,,1,s,d,s1,chla,"",2.38,ug/l,l01,vadcls,"",,,"",36.8407,-76.28911,t3
2080208,458560,bay758,twqm,trib,vadeq,vadeq/tro,ebe1,2019-12-12t00:00:00,08:00:00,9,,,1,s,d,s1,chla,"",5.36,ug/l,l01,vadcls,"",,,"",36.8407,-76.28911,t3
2080208,458552,bay755,twqm,trib,vadeq,vadeq/tro,ebb01,2019-10-30t00:00:00,08:30:00,8,,,1,s,d,s1,chla,"",39.3,ug/l,l01,vadcls,"",,,"",36.83611,-76.24444,t3
2080208,458554,bay758,twqm,trib,vadeq,vadeq/tro,ebb01,2019-12-12t00:00:00,09:30:00,8,,,1,s,d,s1,chla,"",4.2,ug/l,l01,vadcls,"",,,"",36.83611,-76.24444,t3
2080208,458559,bay756,twqm,trib,vadeq,vadeq/tro,ebe1,2019-11-14t00:00:00,09:15:00,10,,,1,s,d,s1,chla,"",1.66,ug/l,l01,vadcls,"",,,"",36.8407,-76.28911,t3
2080208,458569,bay755,twqm,trib,vadeq,vadeq/tro,ele01,2019-10-30t00:00:00,09:25:00,15,,,1,s,d,s1,chla,"",3.17,ug/l,l01,vadcls,"",,,"",36.84833,-76.29806,t3
2080208,458575,bay755,twqm,trib,vadeq,vadeq/tro,eli2,2019-10-29t00:00:00,08:00:00,13,,,1,s,d,s1,chla,"",4.2,ug/l,l01,vadcls,"",,,"",36.88237,-76.33883,t3
2080208,458553,bay756,twqm,trib,vadeq,vadeq/tro,ebb01,2019-11-14t00:00:00,08:30:00,8,,,1,s,d,s1,chla,"",2.12,ug/l,l01,vadcls,"",,,"",36.83611,-76.24444,t3
2080208,458571,bay758,twqm,trib,vadeq,vadeq/tro,ele01,2019-12-12t00:00:00,10:00:00,13,,,1,s,d,s1,chla,"",5.62,ug/l,l01,vadcls,"",,,"",36.84833,-76.29806,t3
2080208,458564,bay755,twqm,trib,vadeq,vadeq/tro,eld01,2019-10-29t00:00:00,09:45:00,8,,,1,s,d,s1,chla,"",2.86,ug/l,l01,vadcls,"",,,"",36.86556,-76.32899,t3
2080208,458565,bay757,twqm,trib,vadeq,vadeq/tro,eld01,2019-11-21t00:00:00,10:00:00,7,,,1,s,d,s1,chla,"",1.87,ug/l,l01,vadcls,"",,,"",36.86556,-76.32899,t3
2080208,458570,bay756,twqm,trib,vadeq,vadeq/tro,ele01,2019-11-14t00:00:00,09:30:00,15,,,1,s,d,s1,chla,"",2.03,ug/l,l01,vadcls,"",,,"",36.84833,-76.29806,t3
2080208,457324,bay743,twqm,trib,vadeq,vadeq/tro,wbb05,2019-04-16t00:00:00,11:00:00,3,,,1,s,d,s1,chla,"",13.1,ug/l,l01,vadcls,"",,,"",36.82917,-76.39583,t3
2080208,457327,bay738,twqm,trib,vadeq,vadeq/tro,wbe1,2019-02-12t00:00:00,11:00:00,4,,,1,s,d,s1,chla,"",24.4,ug/l,l01,vadcls,"",,,"",36.8432,-76.35939,t3
2080208,457329,bay743,twqm,trib,vadeq,vadeq/tro,wbe1,2019-04-16t00:00:00,10:45:00,5,,,1,s,d,s1,chla,"",6.96,ug/l,l01,vadcls,"",,,"",36.8432,-76.35939,t3
2080208,457230,bay743,twqm,trib,vadeq,vadeq/tro,sbe5,2019-04-17t00:00:00,11:00:00,6,,,1,s,d,s1,chla,"",2.94,ug/l,l01,vadcls,"",,,"",36.76987,-76.29605,t3
2080208,457229,bay740,twqm,trib,vadeq,vadeq/tro,sbe5,2019-03-13t00:00:00,11:00:00,3,,,1,s,d,s1,chla,"",4.02,ug/l,l01,vadcls,"",,,"",36.76987,-76.29605,t3
2080208,457169,bay738,twqm,trib,vadeq,vadeq/tro,le5.6,2019-02-12t00:00:00,09:10:00,6,,,1,s,d,s1,chla,"",35.8,ug/l,l01,vadcls,"",,,"",36.90456,-76.33836,t3
2080208,457082,bay740,twqm,trib,vadeq,vadeq/tro,ebb01,2019-03-13t00:00:00,08:45:00,7,,,1,s,d,s1,chla,"",35.3,ug/l,l01,vadcls,"",,,"",36.83611,-76.24444,t3
2080208,457087,bay738,twqm,trib,vadeq,vadeq/tro,ebe1,2019-02-14t00:00:00,09:30:00,8,,,1,s,d,s1,chla,"",27.4,ug/l,l01,vadcls,"",,,"",36.8407,-76.28911,t3
2080208,457098,bay738,twqm,trib,vadeq,vadeq/tro,ele01,2019-02-14t00:00:00,10:00:00,14,,,1,s,d,s1,chla,"",26.3,ug/l,l01,vadcls,"",,,"",36.84833,-76.29806,t3
2080208,457089,bay743,twqm,trib,vadeq,vadeq/tro,ebe1,2019-04-17t00:00:00,09:15:00,8,,,1,s,d,s1,chla,"",12.5,ug/l,l01,vadcls,"",,,"",36.8407,-76.28911,t3
2080208,457093,bay738,twqm,trib,vadeq,vadeq/tro,eld01,2019-02-12t00:00:00,10:30:00,6,,,1,s,d,s1,chla,"",26.4,ug/l,l01,vadcls,"",,,"",36.86556,-76.32899,t3
2080208,457095,bay743,twqm,trib,vadeq,vadeq/tro,eld01,2019-04-16t00:00:00,10:15:00,7,,,1,s,d,s1,chla,"",11.8,ug/l,l01,vadcls,"",,,"",36.86556,-76.32899,t3
2080208,457094,bay740,twqm,trib,vadeq,vadeq/tro,eld01,2019-03-14t00:00:00,10:00:00,7,,,1,s,d,s1,chla,"",6.62,ug/l,l01,vadcls,"",,,"",36.86556,-76.32899,t3
2080208,457100,bay743,twqm,trib,vadeq,vadeq/tro,ele01,2019-04-17t00:00:00,09:35:00,13,,,1,s,d,s1,chla,"",17.3,ug/l,l01,vadcls,"",,,"",36.84833,-76.29806,t3
2080208,457106,bay743,twqm,trib,vadeq,vadeq/tro,eli2,2019-04-16t00:00:00,08:30:00,13,,,1,s,d,s1,chla,"",12.9,ug/l,l01,vadcls,"",,,"",36.88237,-76.33883,t3
2080208,457104,bay738,twqm,trib,vadeq,vadeq/tro,eli2,2019-02-12t00:00:00,08:50:00,13,,,1,s,d,s1,chla,"",27.6,ug/l,l01,vadcls,"",,,"",36.88237,-76.33883,t3
2080208,457105,bay740,twqm,trib,vadeq,vadeq/tro,eli2,2019-03-14t00:00:00,08:30:00,13,,,1,s,d,s1,chla,"",8.06,ug/l,l01,vadcls,"",,,"",36.88237,-76.33883,t3
2080208,457224,bay743,twqm,trib,vadeq,vadeq/tro,sbe2,2019-04-17t00:00:00,10:00:00,14,,,1,s,d,s1,chla,"",6.26,ug/l,l01,vadcls,"",,,"",36.8134,-76.2903,t3
2080208,457163,bay738,twqm,trib,vadeq,vadeq/tro,le5.4,2019-02-05t00:00:00,08:10:00,18,,,1,s,d,s1,chla,"",14.6,ug/l,l01,vadcls,"",,,"",36.95486,-76.39275,t3
2080208,457171,bay743,twqm,trib,vadeq,vadeq/tro,le5.6,2019-04-16t00:00:00,08:50:00,16,,,1,s,d,s1,chla,"",13.3,ug/l,l01,vadcls,"",,,"",36.90456,-76.33836,t3
2080208,457179,bay738,twqm,trib,vadeq,vadeq/tro,lfb01,2019-02-12t00:00:00,09:50:00,4,,,1,s,d,s1,chla,"",99.3,ug/l,l01,vadcls,"",,,"",36.8894,-76.28144,t3
2080208,457222,bay738,twqm,trib,vadeq,vadeq/tro,sbe2,2019-02-14t00:00:00,10:30:00,11,,,1,s,d,s1,chla,"",8.38,ug/l,l01,vadcls,"",,,"",36.8134,-76.2903,t3
2080208,457223,bay740,twqm,trib,vadeq,vadeq/tro,sbe2,2019-03-13t00:00:00,10:00:00,14,,,1,s,d,s1,chla,"",22.3,ug/l,l01,vadcls,"",,,"",36.8134,-76.2903,t3
2080208,457181,bay743,twqm,trib,vadeq,vadeq/tro,lfb01,2019-04-16t00:00:00,09:30:00,3,,,1,s,d,s1,chla,"",17.7,ug/l,l01,vadcls,"",,,"",36.8894,-76.28144,t3
2080208,457228,bay738,twqm,trib,vadeq,vadeq/tro,sbe5,2019-02-14t00:00:00,11:00:00,6,,,1,s,d,s1,chla,"",3.74,ug/l,l01,vadcls,"",,,"",36.76987,-76.29605,t3
2080208,457174,bay738,twqm,trib,vadeq,vadeq/tro,lfa01,2019-02-12t00:00:00,09:30:00,4,,,1,s,d,s1,chla,"",20.7,ug/l,l01,vadcls,"",,,"",36.9082,-76.3146,t3
2080208,457170,bay740,twqm,trib,vadeq,vadeq/tro,le5.6,2019-03-14t00:00:00,08:45:00,16,,,1,s,d,s1,chla,"",7.26,ug/l,l01,vadcls,"",,,"",36.90456,-76.33836,t3
2080208,457175,bay740,twqm,trib,vadeq,vadeq/tro,lfa01,2019-03-14t00:00:00,09:00:00,4,,,1,s,d,s1,chla,"",5.46,ug/l,l01,vadcls,"",,,"",36.9082,-76.3146,t3
2080208,457176,bay743,twqm,trib,vadeq,vadeq/tro,lfa01,2019-04-16t00:00:00,09:10:00,4,,,1,s,d,s1,chla,"",11.4,ug/l,l01,vadcls,"",,,"",36.9082,-76.3146,t3
2080208,457180,bay740,twqm,trib,vadeq,vadeq/tro,lfb01,2019-03-14t00:00:00,09:30:00,3,,,1,s,d,s1,chla,"",42.1,ug/l,l01,vadcls,"",,,"",36.8894,-76.28144,t3
2080208,454335,bay740,twqm,main,vadeq,odu,le5.5-w,2019-03-14t00:00:00,11:08:00,13,,,1,s,d,s1,chla,"",6.7284,ug/l,l01,odu,"",,,"",36.99903,-76.31328,t3
2080208,454336,bay743,twqm,main,vadeq,odu,le5.5-w,2019-04-23t00:00:00,15:10:00,9,,,1,s,d,s1,chla,"",15.486,ug/l,l01,odu,"",,,"",36.99903,-76.31328,t3
2080208,454336,bay743,twqm,main,vadeq,odu,le5.5-w,2019-04-23t00:00:00,15:10:00,9,,,8,b,d,s1,chla,"",24.831,ug/l,l01,odu,"",,,"",36.99903,-76.31328,t3
2080208,457081,bay738,twqm,trib,vadeq,vadeq/tro,ebb01,2019-02-14t00:00:00,08:45:00,7,,,1,s,d,s1,chla,"",23.2,ug/l,l01,vadcls,"",,,"",36.83611,-76.24444,t3
2080208,457083,bay743,twqm,trib,vadeq,vadeq/tro,ebb01,2019-04-17t00:00:00,08:30:00,7,,,1,s,d,s1,chla,"",14,ug/l,l01,vadcls,"",,,"",36.83611,-76.24444,t3
2080208,457088,bay740,twqm,trib,vadeq,vadeq/tro,ebe1,2019-03-13t00:00:00,08:15:00,6,,,1,s,d,s1,chla,"",15.9,ug/l,l01,vadcls,"",,,"",36.8407,-76.28911,t3
2080208,457099,bay740,twqm,trib,vadeq,vadeq/tro,ele01,2019-03-13t00:00:00,09:30:00,11,,,1,s,d,s1,chla,"",12.5,ug/l,l01,vadcls,"",,,"",36.84833,-76.29806,t3
2080208,454335,bay740,twqm,main,vadeq,odu,le5.5-w,2019-03-14t00:00:00,11:08:00,13,,,12,b,d,s1,chla,"",8.01,ug/l,l01,odu,"",,,"",36.99903,-76.31328,t3
2080208,450468,bay725,twqm,trib,vadeq,vadeq/tro,lfa01,2018-07-17t00:00:00,09:10:00,4,,,1,s,d,s1,chla,"",14.2,ug/l,l01,vadcls,"",,,"",36.9082,-76.3146,t3
2080208,450442,bay725,twqm,trib,vadeq,vadeq/tro,eli2,2018-07-17t00:00:00,08:20:00,12,,,1,s,d,s1,chla,"",7.28,ug/l,l01,vadcls,"",,,"",36.88237,-76.33883,t3
2080208,450486,bay725,twqm,trib,vadeq,vadeq/tro,sbe2,2018-07-18t00:00:00,11:00:00,11,,,1,s,d,s1,chla,"",2.79,ug/l,l01,vadcls,"",,,"",36.8134,-76.2903,t3
2080208,450519,bay725,twqm,trib,vadeq,vadeq/tro,wbe1,2018-07-17t00:00:00,10:40:00,4,,,1,s,d,s1,chla,"",10.4,ug/l,l01,vadcls,"",,,"",36.8432,-76.35939,t3
2080208,450488,bay725,twqm,trib,vadeq,vadeq/tro,sbe5,2018-07-18t00:00:00,11:50:00,9,,,1,s,d,s1,chla,"",7.87,ug/l,l01,vadcls,"",,,"",36.76987,-76.29605,t3
2080208,450466,bay725,twqm,trib,vadeq,vadeq/tro,le5.6,2018-07-17t00:00:00,08:45:00,16,,,1,s,d,s1,chla,"",19.3,ug/l,l01,vadcls,"",,,"",36.90456,-76.33836,t3
2080208,450470,bay725,twqm,trib,vadeq,vadeq/tro,lfb01,2018-07-17t00:00:00,09:30:00,4,,,1,s,d,s1,chla,"",23.9,ug/l,l01,vadcls,"",,,"",36.8894,-76.28144,t3
2080208,450464,bay724,twqm,trib,vadeq,vadeq/tro,le5.4,2018-07-10t00:00:00,08:00:00,17,,,1,s,d,s1,chla,"",5.75,ug/l,l01,vadcls,"",,,"",36.95486,-76.39275,t3
2080208,450438,bay725,twqm,trib,vadeq,vadeq/tro,eld01,2018-07-17t00:00:00,10:00:00,7,,,1,s,d,s1,chla,"",13.9,ug/l,l01,vadcls,"",,,"",36.86556,-76.32899,t3
2080208,450440,bay725,twqm,trib,vadeq,vadeq/tro,ele01,2018-07-18t00:00:00,10:30:00,13,,,1,s,d,s1,chla,"",9.04,ug/l,l01,vadcls,"",,,"",36.84833,-76.29806,t3
2080208,450436,bay725,twqm,trib,vadeq,vadeq/tro,ebe1,2018-07-18t00:00:00,10:00:00,8,,,1,s,d,s1,chla,"",8.67,ug/l,l01,vadcls,"",,,"",36.8407,-76.28911,t3
2080208,450434,bay725,twqm,trib,vadeq,vadeq/tro,ebb01,2018-07-18t00:00:00,09:15:00,7,,,1,s,d,fs1,chla,"",6.85,ug/l,l01,vadcls,"",,,"",36.83611,-76.24444,t3
2080208,450434,bay725,twqm,trib,vadeq,vadeq/tro,ebb01,2018-07-18t00:00:00,09:15:00,7,,,1,s,d,fs2,chla,"",6.55,ug/l,l01,vadcls,"",,,"",36.83611,-76.24444,t3
2080208,449562,bay724,twqm,main,vadeq,odu,le5.5-w,2018-07-09t00:00:00,12:04:00,6,,,5,b,d,s1,chla,"",12.816,ug/l,l01,odu,"",,,"",36.99903,-76.31328,t3
2080208,449562,bay724,twqm,main,vadeq,odu,le5.5-w,2018-07-09t00:00:00,12:04:00,6,,,1,s,d,s1,chla,"",11.748,ug/l,l01,odu,"",,,"",36.99903,-76.31328,t3
